Product,Company,Category,Units Sold,Revenue,Cost of Goods Sold,Profit,Purchase Date,Customer Name,Customer County,Customer City,Customer Zip Code,Order ID
Beer,Coca-Cola GB,Alcoholic,269,5237,3889,1348,1/28/2022,Charlie Khan,Greater Manchester,Manchester,M1 6AK,1-1829-66822-984
Beer,Coca-Cola GB,Alcoholic,912,1080,581,499,10/4/2021,Simran Taylor,Scottish Borders,Newtown St Boswells,TD6 9AY,1-3184-56106-988
Energy Drink,Coca-Cola GB,Soft Drink,505,7621,7677,-56,9/14/2023,Fatima Roberts,Cornwall,Truro,TR1 1YY,1-6969-62691-908
Cola,Coca-Cola GB,Soft Drink,603,6477,5819,658,9/20/2023,Freddie Wright,Durham,Durham,DH1 9GJ,1-4944-82667-131
Beer,Coca-Cola GB,Alcoholic,138,1565,1529,36,1/11/2023,Sophie Jackson,Antrim and Newtownabbey,Antrim,BT41 5FB,1-2616-17144-370
Herbal Tea,Britvic,Tea,61,7840,6605,1235,5/14/2020,Grace Jones,Surrey,Guildford,GU1 7PX,0-4509-82623-987
Black Tea,Fever-Tree,Tea,330,7980,7625,355,3/28/2022,Grace Thompson,South Ayrshire,Ayr,KA7 5SP,1-6672-49344-42
Vodka,Coca-Cola GB,Alcoholic,800,8215,7590,625,11/18/2020,Jack Watson,Wiltshire,Salisbury,SP1 7HJ,0-8582-12014-755
Cola,Britvic,Soft Drink,784,1217,1436,-219,9/24/2020,Yusuf Cooper,East Ayrshire,Kilmarnock,KA1 9NH,1-2107-45058-461
Wine,Coca-Cola GB,Alcoholic,51,8532,5155,3377,4/11/2023,Samuel Phillips,Rutland,Oakham,LE15 4TN,0-8618-54224-694
Green Tea,Britvic,Tea,823,2774,1820,954,3/10/2022,Joseph Patel,Hampshire,Winchester,SO23 2CK,1-2470-21855-331
Vodka,Fever-Tree,Alcoholic,611,3327,2736,591,5/11/2020,Samuel Watson,Merthyr Tydfil,Merthyr Tydfil,CF47 4DB,1-4935-32396-535
Energy Drink,Fever-Tree,Soft Drink,686,8087,7578,509,5/6/2023,James Clarke,Mid and East Antrim,Ballymena,BT42 1NC,1-7868-60393-946
Cola,Fever-Tree,Soft Drink,405,1491,632,859,1/24/2020,Leila Jones,Shropshire,Shrewsbury,SY1 1VS,0-5383-31616-776
Herbal Tea,Fever-Tree,Tea,964,8589,4427,4162,5/27/2020,Zara Wright,East Riding of Yorkshire,Beverley,HU17 4TG,0-8979-93656-99
Energy Drink,Coca-Cola GB,Soft Drink,678,10639,7747,2892,5/11/2020,Muhammad Robinson,Staffordshire,Stafford,ST16 7FG,0-4301-88804-242
Energy Drink,Fever-Tree,Soft Drink,460,1620,834,786,5/31/2023,Omar King,Belfast,Belfast,BT1 1JW,0-907-72287-943
Wine,Coca-Cola GB,Alcoholic,330,10596,6021,4575,5/9/2022,Edward Green,Blaenau Gwent,Ebbw Vale,NP23 8UD,0-3027-96463-581
Vodka,Britvic,Alcoholic,881,8897,3659,5238,5/29/2022,Jack Harris,North Lanarkshire,Motherwell,ML1 4XA,0-4330-32154-674
Wine,Coca-Cola GB,Alcoholic,479,5679,4989,690,11/4/2023,Daisy Edwards,Argyll and Bute,Lochgilphead,PA31 6LR,0-3665-28208-909
Herbal Tea,Coca-Cola GB,Tea,267,6199,6235,-36,7/10/2022,Freya White,Monmouthshire,Monmouth,NP25 6YW,0-3558-34259-81
Herbal Tea,Britvic,Tea,763,3220,2272,948,10/8/2021,Poppy Williams,Antrim and Newtownabbey,Antrim,BT41 2XR,1-4566-53904-277
Cola,Fever-Tree,Soft Drink,532,10276,5374,4902,6/15/2020,Lucas Patel,East Riding of Yorkshire,Beverley,HU17 8PF,0-5497-15747-672
Black Tea,Britvic,Tea,544,5112,2324,2788,3/30/2023,Yusuf Smith,Inverclyde,Greenock,PA15 9EE,1-2914-80402-5
Wine,Coca-Cola GB,Alcoholic,276,1513,1188,325,1/12/2023,Isabella Thompson,East Lothian,Haddington,EH41 4DX,0-1828-67002-733
Black Tea,Coca-Cola GB,Tea,136,7679,3352,4327,12/7/2023,Fatima Thomas,Falkirk,Falkirk,FK1 1DB,1-1694-69793-626
Wine,Britvic,Alcoholic,856,5305,2551,2754,4/18/2021,Jessica Edwards,Moray,Elgin,IV30 4ER,0-9249-83156-426
Lemonade,Fever-Tree,Soft Drink,109,7211,2981,4230,10/11/2022,Joseph Mitchell,Shropshire,Shrewsbury,SY1 5JB,1-2389-62850-782
Wine,Fever-Tree,Alcoholic,316,3840,3473,367,2/4/2020,Grace Robinson,Renfrewshire,Paisley,PA1 3DY,0-6783-10692-698
Cola,Britvic,Soft Drink,63,2146,1635,511,10/23/2022,Poppy Wilson,Worcestershire,Worcester,WR1 8SR,1-7505-91389-377
Coffee,Britvic,Coffee,108,4695,4204,491,1/23/2020,Lily Smith,Bedfordshire,Bedford,MK40 5KT,0-1693-17017-377
Vodka,Fever-Tree,Alcoholic,343,9458,9008,450,8/15/2023,Priya Singh,Herefordshire,Hereford,HR1 8UC,0-6725-41890-314
Energy Drink,Coca-Cola GB,Soft Drink,434,8812,5732,3080,10/13/2020,Amelia Wilson,East Ayrshire,Kilmarnock,KA1 6TY,0-1251-46353-111
Lemonade,Fever-Tree,Soft Drink,967,8333,5012,3321,3/10/2020,Harry Begum,Monmouthshire,Monmouth,NP25 2BP,0-9920-93634-125
Vodka,Britvic,Alcoholic,926,2432,1933,499,3/19/2020,Fatima Ahmed,Scottish Borders,Newtown St Boswells,TD6 6RA,0-3990-58323-54
Beer,Coca-Cola GB,Alcoholic,213,3160,2809,351,12/25/2023,Amelia Williams,Glasgow City,Glasgow,G1 7SP,0-5813-73469-544
Cola,Coca-Cola GB,Soft Drink,244,2387,2278,109,11/12/2022,Edward Turner,Bridgend,Bridgend,CF31 3NK,1-8904-94575-954
Cola,Fever-Tree,Soft Drink,237,5359,3166,2193,3/21/2022,James Wright,Cumbria,Carlisle,CA1 8GT,0-252-70068-637
Wine,Britvic,Alcoholic,766,5280,3550,1730,6/11/2023,Daisy King,Shetland Islands,Lerwick,ZE1 6AG,1-8138-39902-365
Energy Drink,Coca-Cola GB,Soft Drink,169,4993,3712,1281,3/7/2023,Ethan Cooper,Stirling,Stirling,FK8 2KW,1-9715-63714-301
Wine,Britvic,Alcoholic,88,7843,5973,1870,3/29/2021,Freya Williams,Shropshire,Shrewsbury,SY1 9GR,0-1096-72781-868
Coffee,Britvic,Coffee,398,11628,10516,1112,11/4/2021,Alfie Jackson,Kent,Maidstone,ME14 7UT,1-5975-99523-353
Energy Drink,Britvic,Soft Drink,898,4278,1895,2383,5/23/2022,Samuel Lewis,East Riding of Yorkshire,Beverley,HU17 8PG,0-8840-20295-998
Wine,Fever-Tree,Alcoholic,125,10986,7115,3871,2/10/2022,Fatima Harris,West Midlands,Birmingham,B1 3RV,0-7037-76648-371
Cola,Coca-Cola GB,Soft Drink,975,4861,5564,-703,7/4/2023,Noah Taylor,West Lothian,Livingston,EH54 6RS,0-2161-73942-239
Coffee,Coca-Cola GB,Coffee,570,3597,3109,488,6/17/2021,Olivia Khan,Perth and Kinross,Perth,PH1 8XW,0-1568-51591-728
Lemonade,Fever-Tree,Soft Drink,71,3655,3140,515,12/16/2020,Charlie Wright,Greater Manchester,Manchester,M1 6MB,0-7812-98538-52
Cola,Fever-Tree,Soft Drink,432,4058,4428,-370,4/10/2023,Evie Turner,Cornwall,Truro,TR1 8MG,0-2364-74580-724
Energy Drink,Britvic,Soft Drink,282,10748,9757,991,10/4/2022,Jack Patel,Leicestershire,Leicester,LE1 6JH,0-2734-53228-422
Lemonade,Fever-Tree,Soft Drink,816,1002,543,459,6/27/2021,George Evans,Durham,Durham,DH1 7HU,1-8479-25157-395
Vodka,Britvic,Alcoholic,897,3354,1583,1771,11/21/2020,Jack Begum,City of London,London,EC1 9BB,1-7523-29533-301
Cola,Fever-Tree,Soft Drink,785,8664,7870,794,7/30/2022,Priya Roberts,Hampshire,Winchester,SO23 7DM,1-8917-73372-477
Coffee,Fever-Tree,Coffee,282,6690,4943,1747,12/5/2023,Charlie Ahmed,Midlothian,Dalkeith,EH22 1XB,1-619-47629-419
Cola,Coca-Cola GB,Soft Drink,644,8451,6150,2301,8/3/2022,Liam King,Cheshire,Chester,CH1 8WL,0-2427-60536-430
Beer,Fever-Tree,Alcoholic,302,1189,552,637,8/22/2023,Fatima Brown,Angus,Forfar,DD8 9AV,1-2122-56267-996
Vodka,Fever-Tree,Alcoholic,715,1949,921,1028,4/14/2020,Edward Turner,West Dunbartonshire,Dumbarton,G82 9GP,0-3733-54063-437
Wine,Britvic,Alcoholic,616,3091,2354,737,2/14/2020,Edward Hussain,Gwynedd,Caernarfon,LL55 6HA,1-7396-65592-92
Green Tea,Fever-Tree,Tea,747,2662,2613,49,10/14/2021,Benjamin Turner,Newry Mourne and Down,Newry,BT35 5KX,1-2589-34632-110
Herbal Tea,Coca-Cola GB,Tea,932,5055,5549,-494,3/14/2020,Freya Brown,Norfolk,Norwich,NR1 4PX,0-1580-66881-101
Black Tea,Britvic,Tea,789,6131,6894,-763,3/29/2023,Ruby Wood,Wrexham,Wrexham,LL11 2KM,0-9792-72061-858
Coffee,Coca-Cola GB,Coffee,100,6524,4968,1556,3/4/2021,Yusuf Johnson,Mid Ulster,Cookstown,BT80 3LT,0-2220-90541-445
Herbal Tea,Fever-Tree,Tea,772,7622,9083,-1461,2/7/2022,Jessica Thomas,Pembrokeshire,Haverfordwest,SA61 7PV,0-6583-38613-217
Lemonade,Fever-Tree,Soft Drink,382,5502,2436,3066,3/15/2022,James King,Renfrewshire,Paisley,PA1 1LT,1-990-21096-57
Energy Drink,Britvic,Soft Drink,362,6870,6448,422,1/9/2020,Benjamin Williams,Suffolk,Ipswich,IP1 1AU,1-5590-32336-983
Herbal Tea,Britvic,Tea,135,6736,6781,-45,4/5/2021,Poppy Evans,Newry Mourne and Down,Newry,BT35 2YP,1-4053-97151-507
Herbal Tea,Britvic,Tea,652,9635,10423,-788,3/20/2023,Poppy Williams,Caerphilly,Hengoed,CF82 7UP,1-520-38316-581
Herbal Tea,Britvic,Tea,155,3541,4030,-489,7/20/2021,Leila Carter,Derbyshire,Derby,DE1 6FU,1-1122-60174-398
Wine,Coca-Cola GB,Alcoholic,675,7628,7914,-286,9/22/2023,Olivia Johnson,Newry Mourne and Down,Newry,BT35 1KC,1-5386-83669-642
Green Tea,Coca-Cola GB,Tea,618,829,634,195,9/3/2020,Zara Ali,Mid and East Antrim,Ballymena,BT42 8GA,0-6316-86153-104
Coffee,Britvic,Coffee,806,840,504,336,12/18/2021,Emily Khan,Bedfordshire,Bedford,MK40 9DB,1-2437-35785-443
Energy Drink,Fever-Tree,Soft Drink,748,865,960,-95,7/23/2020,Jack Khan,Merseyside,Liverpool,L1 4XG,1-5817-56779-772
Vodka,Britvic,Alcoholic,476,1942,981,961,2/1/2020,Lily Watson,Pembrokeshire,Haverfordwest,SA61 2YT,1-5630-84852-405
Coffee,Fever-Tree,Coffee,115,8719,5520,3199,5/8/2020,Harry Wood,East Dunbartonshire,Kirkintilloch,G66 9RK,1-5446-73720-608
Energy Drink,Fever-Tree,Soft Drink,508,4945,5715,-770,3/14/2023,Mia Jones,Newry Mourne and Down,Newry,BT35 1XR,0-1557-70610-204
Herbal Tea,Britvic,Tea,870,6909,7904,-995,2/23/2021,Freddie Jones,Oxfordshire,Oxford,OX1 8DC,0-7558-85992-712
Wine,Fever-Tree,Alcoholic,889,4376,4787,-411,2/20/2022,Poppy Wright,Mid and East Antrim,Ballymena,BT42 7BV,0-3381-54914-420
Beer,Fever-Tree,Alcoholic,376,7087,5712,1375,3/14/2020,Zara Mitchell,Blaenau Gwent,Ebbw Vale,NP23 2HD,1-7433-61183-490
Beer,Coca-Cola GB,Alcoholic,498,4856,5213,-357,6/30/2022,Lucas Wright,Ceredigion,Aberystwyth,SY23 3WG,1-3815-73470-381
Black Tea,Fever-Tree,Tea,200,11496,10055,1441,10/22/2023,Charlotte Williams,Fife,Glenrothes,KY7 8HA,1-6387-80650-789
Wine,Coca-Cola GB,Alcoholic,149,2505,2612,-107,11/9/2021,Olivia Thompson,Caerphilly,Hengoed,CF82 8SB,0-6757-78126-482
Herbal Tea,Fever-Tree,Tea,707,2019,1061,958,12/29/2020,Samuel Jackson,Belfast,Belfast,BT1 1MH,1-2922-99568-930
Lemonade,Coca-Cola GB,Soft Drink,693,11313,8286,3027,5/23/2022,Ava Johnson,South Yorkshire,Sheffield,S1 6CX,1-8985-81916-655
Lemonade,Britvic,Soft Drink,211,5038,3406,1632,7/27/2023,Lucas Patel,West Dunbartonshire,Dumbarton,G82 3KW,0-2465-47599-653
Energy Drink,Coca-Cola GB,Soft Drink,925,10302,11410,-1108,6/30/2020,Yusuf Jones,Aberdeenshire,Inverurie,AB51 7DL,1-3587-23100-976
Lemonade,Coca-Cola GB,Soft Drink,767,4429,1864,2565,4/4/2021,Zara Wood,Ceredigion,Aberystwyth,SY23 4WK,0-2481-11627-304
Energy Drink,Britvic,Soft Drink,731,3058,3387,-329,8/9/2023,Lucas Roberts,Bristol,Bristol,BS1 5DT,1-9677-66155-920
Herbal Tea,Coca-Cola GB,Tea,317,10385,8252,2133,8/5/2023,Freddie Cooper,Gwynedd,Caernarfon,LL55 2AB,0-2373-23780-331
Herbal Tea,Britvic,Tea,345,5397,3093,2304,4/20/2022,Alfie Smith,Orkney Islands,Kirkwall,KW15 3PR,0-8395-68252-71
Herbal Tea,Fever-Tree,Tea,192,6425,4692,1733,8/13/2023,Priya King,Wrexham,Wrexham,LL11 1XU,1-4484-96334-271
Coffee,Fever-Tree,Coffee,915,9826,6835,2991,7/31/2021,Alice Carter,Belfast,Belfast,BT1 8MV,1-1895-25720-456
Cola,Coca-Cola GB,Soft Drink,469,8317,6437,1880,12/12/2021,Leila Jackson,Argyll and Bute,Lochgilphead,PA31 3UT,1-8984-63454-369
Black Tea,Coca-Cola GB,Tea,86,5048,4390,658,2/12/2020,Yusuf Watson,Lancashire,Preston,PR1 1TD,1-4657-33788-600
Green Tea,Coca-Cola GB,Tea,71,2037,1255,782,4/15/2020,Fatima Thompson,Shropshire,Shrewsbury,SY1 4MA,1-6147-52540-86
Green Tea,Fever-Tree,Tea,789,2375,2320,55,9/23/2022,Aisha Carter,Bristol,Bristol,BS1 3BR,1-7571-89223-953
Energy Drink,Fever-Tree,Soft Drink,775,3868,2795,1073,9/4/2022,Edward Smith,Mid Ulster,Cookstown,BT80 1MT,0-5379-79603-196
Wine,Fever-Tree,Alcoholic,602,11744,10795,949,4/3/2023,Zara Robinson,North Lanarkshire,Motherwell,ML1 4HW,1-4640-17138-65
Wine,Coca-Cola GB,Alcoholic,291,3240,2627,613,7/10/2023,Amelia Evans,Na h-Eileanan Siar,Stornoway,HS1 3MW,1-4547-99842-715
Vodka,Britvic,Alcoholic,612,3936,3246,690,3/5/2023,Omar Lewis,North Yorkshire,York,YO1 3DP,1-4045-75230-935
Black Tea,Coca-Cola GB,Tea,794,7894,8921,-1027,1/7/2022,George Jones,Blaenau Gwent,Ebbw Vale,NP23 4ED,1-2955-54540-868
Wine,Fever-Tree,Alcoholic,758,2500,2307,193,8/23/2023,Yusuf Williams,Renfrewshire,Paisley,PA1 2JJ,1-1019-93459-10
Beer,Britvic,Alcoholic,404,4292,5137,-845,11/28/2021,Freddie Begum,Highland,Inverness,IV1 1UR,0-5212-80396-842
Cola,Fever-Tree,Soft Drink,264,7830,8168,-338,11/29/2022,Lucas Roberts,East Lothian,Haddington,EH41 9DX,1-2762-61505-632
Cola,Britvic,Soft Drink,534,989,608,381,4/16/2020,James Brown,Carmarthenshire,Carmarthen,SA31 2XN,0-7914-15573-481
Green Tea,Fever-Tree,Tea,927,7100,7330,-230,11/12/2023,Arjun Davies,Scottish Borders,Newtown St Boswells,TD6 9TH,0-7261-40427-859
Cola,Fever-Tree,Soft Drink,958,11545,12200,-655,11/21/2022,Olivia Brown,Causeway Coast and Glens,Coleraine,BT52 5SJ,0-2946-35265-897
Cola,Britvic,Soft Drink,254,7852,7617,235,2/6/2023,Liam Robinson,Denbighshire,Ruthin,LL15 8ND,1-4147-36965-613
Cola,Fever-Tree,Soft Drink,586,6814,6425,389,12/4/2023,Ethan Hussain,Derry City and Strabane,Derry,BT48 2AW,1-1737-15104-597
Cola,Coca-Cola GB,Soft Drink,294,1410,1624,-214,2/14/2022,Florence Williams,Shetland Islands,Lerwick,ZE1 3JY,0-1366-39436-579
Coffee,Fever-Tree,Coffee,523,6729,8004,-1275,10/10/2021,James Edwards,Flintshire,Mold,CH7 7JS,1-1295-12187-602
Green Tea,Coca-Cola GB,Tea,363,5055,4182,873,5/16/2021,Olivia Phillips,Bristol,Bristol,BS1 7FX,0-5413-17331-235
Energy Drink,Fever-Tree,Soft Drink,564,9976,7164,2812,4/15/2023,Jack Ali,Dorset,Dorchester,DT1 4WD,1-4243-49612-513
Green Tea,Britvic,Tea,807,7165,4429,2736,11/17/2022,Henry Carter,Wiltshire,Salisbury,SP1 2XE,1-5827-13495-425
Black Tea,Britvic,Tea,748,4992,3345,1647,2/28/2023,George Jones,Dundee City,Dundee,DD1 2BR,1-3553-84991-427
Black Tea,Coca-Cola GB,Tea,532,2355,2571,-216,5/5/2020,Joseph Lewis,Neath Port Talbot,Port Talbot,SA13 9AD,0-4413-28860-900
Green Tea,Fever-Tree,Tea,343,8095,7835,260,2/28/2020,Simran Wilson,West Midlands,Birmingham,B1 4CS,0-5136-26429-215
Coffee,Britvic,Coffee,257,9206,8979,227,12/24/2021,Liam Edwards,Stirling,Stirling,FK8 2UM,1-4886-44184-164
Green Tea,Britvic,Tea,679,2972,2458,514,8/5/2022,Ruby Cooper,Armagh City Banbridge and Craigavon,Armagh,BT61 3DX,0-243-52661-876
Cola,Coca-Cola GB,Soft Drink,655,5388,4101,1287,8/15/2022,Harry Roberts,South Yorkshire,Sheffield,S1 3PN,1-483-47209-570
Lemonade,Fever-Tree,Soft Drink,764,9729,4531,5198,3/24/2020,Edward Jackson,Torfaen,Pontypool,NP4 7DX,1-4861-15546-192
Black Tea,Britvic,Tea,880,9708,5279,4429,11/9/2022,Daniel Sharma,Dundee City,Dundee,DD1 8JE,1-221-85751-511
Vodka,Coca-Cola GB,Alcoholic,647,7066,7013,53,3/25/2022,Charlotte Ahmed,Flintshire,Mold,CH7 9YD,1-9315-61150-411
Lemonade,Fever-Tree,Soft Drink,577,4926,5334,-408,3/22/2020,Emily Islam,East Lothian,Haddington,EH41 6KS,0-3362-73195-498
Green Tea,Fever-Tree,Tea,182,9972,4023,5949,1/23/2023,Evie Harris,Surrey,Guildford,GU1 5LG,0-9360-67947-347
Beer,Britvic,Alcoholic,879,9633,3891,5742,12/16/2022,Joseph Walker,Staffordshire,Stafford,ST16 6GL,0-6775-16045-218
Wine,Coca-Cola GB,Alcoholic,155,11305,5070,6235,11/25/2021,Alfie Thompson,City of London,London,EC1 4EK,1-3106-46509-474
Energy Drink,Coca-Cola GB,Soft Drink,59,3020,2896,124,1/14/2020,Olivia Singh,Lincolnshire,Lincoln,LN1 1CU,1-8700-64636-671
Lemonade,Britvic,Soft Drink,155,7811,5084,2727,6/17/2020,Freddie Johnson,Leicestershire,Leicester,LE1 4MY,0-9832-99883-421
Coffee,Coca-Cola GB,Coffee,725,2696,2075,621,5/29/2020,Muhammad Phillips,Inverclyde,Greenock,PA15 7HJ,0-6599-14951-11
Wine,Coca-Cola GB,Alcoholic,671,7510,6918,592,9/10/2021,Evie Wright,Wrexham,Wrexham,LL11 7RG,1-6691-42933-640
Lemonade,Britvic,Soft Drink,252,10451,10455,-4,4/14/2021,Arjun Harris,Armagh City Banbridge and Craigavon,Armagh,BT61 6FM,0-3744-89700-894
Herbal Tea,Coca-Cola GB,Tea,852,1843,1180,663,9/18/2020,Omar Wright,Devon,Exeter,EX1 4MG,0-9127-20031-940
Green Tea,Coca-Cola GB,Tea,759,9090,4274,4816,6/9/2021,Yusuf Williams,Cardiff,Cardiff,CF10 2YM,1-9019-32492-434
Cola,Coca-Cola GB,Soft Drink,967,3005,3325,-320,9/7/2020,Samuel Wood,South Ayrshire,Ayr,KA7 3UB,1-8721-71138-739
Lemonade,Fever-Tree,Soft Drink,406,10449,4615,5834,9/11/2022,Thomas Sharma,West Yorkshire,Leeds,LS1 2SM,0-4770-20993-782
Wine,Fever-Tree,Alcoholic,73,658,300,358,4/26/2021,Arjun Mitchell,Midlothian,Dalkeith,EH22 6KT,1-3869-24435-334
Vodka,Britvic,Alcoholic,875,4673,5250,-577,2/17/2022,Edward Williams,Aberdeen City,Aberdeen,AB10 5SH,1-6771-54843-136
Coffee,Fever-Tree,Coffee,575,10831,9466,1365,7/6/2023,William White,Ards and North Down,Bangor,BT20 4CF,1-991-53724-533
Lemonade,Fever-Tree,Soft Drink,874,3303,2203,1100,12/25/2021,Simran Green,Greater Manchester,Manchester,M1 8GN,1-192-62963-57
Beer,Britvic,Alcoholic,103,2318,1935,383,11/30/2022,Alfie Hussain,East Sussex,Eastbourne,BN21 1FN,0-3815-99654-727
Wine,Britvic,Alcoholic,628,3800,2088,1712,12/21/2020,Simran Khan,Denbighshire,Ruthin,LL15 2JK,1-2231-31093-599
Vodka,Fever-Tree,Alcoholic,975,9641,10018,-377,5/7/2021,Noah Khan,North Ayrshire,Irvine,KA12 9WF,0-5656-78822-551
Coffee,Britvic,Coffee,648,2200,998,1202,2/11/2022,James Smith,Powys,Llandrindod Wells,LD1 5LU,1-9116-80971-744
Lemonade,Britvic,Soft Drink,864,6666,3670,2996,11/25/2022,Yusuf Thompson,Lisburn and Castlereagh,Lisburn,BT28 1UU,1-5336-99228-144
Lemonade,Coca-Cola GB,Soft Drink,245,5873,6563,-690,2/11/2020,William Wright,Belfast,Belfast,BT1 5GL,0-3834-27614-308
Green Tea,Fever-Tree,Tea,972,11161,7724,3437,8/12/2020,Olivia Jones,Ards and North Down,Bangor,BT20 8EJ,1-4444-91515-329
Herbal Tea,Fever-Tree,Tea,151,4248,3902,346,12/11/2022,Grace Lewis,Mid and East Antrim,Ballymena,BT42 8WA,0-5709-39468-317
Herbal Tea,Britvic,Tea,60,10259,8848,1411,3/19/2023,Noah Jackson,Blaenau Gwent,Ebbw Vale,NP23 1GB,0-4652-43036-136
Wine,Britvic,Alcoholic,838,4667,4420,247,1/9/2023,Florence Wright,Newport,Newport,NP20 1WM,0-7781-69511-525
Wine,Fever-Tree,Alcoholic,799,1545,1166,379,11/22/2023,Ella Jones,North Yorkshire,York,YO1 1HB,1-6241-66450-150
Herbal Tea,Fever-Tree,Tea,311,1812,919,893,5/23/2023,Grace Cooper,Torfaen,Pontypool,NP4 3VL,0-2783-35330-232
Herbal Tea,Coca-Cola GB,Tea,50,3372,2317,1055,1/20/2021,Olivia King,Newry Mourne and Down,Newry,BT35 1FS,0-3560-12872-604
Lemonade,Coca-Cola GB,Soft Drink,400,6803,7301,-498,12/15/2020,Harry Islam,Belfast,Belfast,BT1 2DC,1-2859-20169-688
Beer,Coca-Cola GB,Alcoholic,329,7102,2933,4169,9/16/2023,Lucas Lewis,Devon,Exeter,EX1 3VA,1-4976-51149-602
Vodka,Coca-Cola GB,Alcoholic,92,4413,2775,1638,4/7/2020,Fatima Harris,Aberdeenshire,Inverurie,AB51 5CJ,1-7304-60678-348
Herbal Tea,Fever-Tree,Tea,966,6254,4320,1934,10/29/2021,Aisha King,Aberdeenshire,Inverurie,AB51 3SE,0-3228-84499-200
Herbal Tea,Britvic,Tea,699,7359,2952,4407,8/22/2020,Samuel Shah,Stirling,Stirling,FK8 4TS,0-9606-25725-991
Wine,Fever-Tree,Alcoholic,521,3195,3552,-357,2/7/2023,Henry Watson,Derbyshire,Derby,DE1 5PS,0-4425-76244-501
Green Tea,Fever-Tree,Tea,452,11814,6569,5245,2/25/2022,Ruby Khan,Caerphilly,Hengoed,CF82 8KL,1-8106-31922-85
Beer,Fever-Tree,Alcoholic,882,11771,5012,6759,7/15/2022,Alfie Begum,Powys,Llandrindod Wells,LD1 9WT,1-3992-76967-804
Green Tea,Fever-Tree,Tea,431,2327,1703,624,1/2/2021,Freya Carter,Ards and North Down,Bangor,BT20 8JR,0-6547-15723-246
Cola,Fever-Tree,Soft Drink,66,701,746,-45,2/7/2022,Ruby Jones,Greater Manchester,Manchester,M1 7RJ,1-665-94360-290
Energy Drink,Coca-Cola GB,Soft Drink,680,9084,10869,-1785,10/29/2022,Liam Ahmed,Renfrewshire,Paisley,PA1 8GH,0-1337-84095-95
Beer,Fever-Tree,Alcoholic,308,8553,4331,4222,12/13/2021,Freddie Lewis,Moray,Elgin,IV30 9JC,0-156-12979-306
Herbal Tea,Britvic,Tea,387,11986,7020,4966,9/28/2020,Liam Clarke,Leicestershire,Leicester,LE1 3EX,1-1881-71235-558
Coffee,Fever-Tree,Coffee,427,906,1029,-123,4/18/2020,William Davies,Bristol,Bristol,BS1 6XH,0-3589-50312-861
Wine,Coca-Cola GB,Alcoholic,561,10750,10731,19,7/3/2022,Zara Johnson,Mid and East Antrim,Ballymena,BT42 2EJ,1-9120-90481-714
Black Tea,Coca-Cola GB,Tea,150,7878,6204,1674,6/8/2023,Jack Clarke,North Yorkshire,York,YO1 7XX,1-1745-60444-301
Coffee,Fever-Tree,Coffee,749,2969,2512,457,11/23/2022,Yusuf Taylor,Angus,Forfar,DD8 4GJ,1-4784-70469-171
Herbal Tea,Fever-Tree,Tea,597,1622,682,940,2/8/2023,Alice Cooper,Clackmannanshire,Alloa,FK10 8UN,0-1177-50539-408
Wine,Fever-Tree,Alcoholic,469,1422,1462,-40,1/1/2023,Ethan Turner,Belfast,Belfast,BT1 5JL,1-713-32570-283
Vodka,Fever-Tree,Alcoholic,768,6311,5022,1289,10/23/2021,Emily Harris,Ceredigion,Aberystwyth,SY23 9NN,1-5731-99463-781
Coffee,Britvic,Coffee,610,11596,12106,-510,4/1/2022,Lily Brown,Bristol,Bristol,BS1 4XN,1-3583-95909-512
Beer,Britvic,Alcoholic,797,11359,6456,4903,1/1/2023,Isla Johnson,City of London,London,EC1 9JS,1-2744-59005-340
Cola,Fever-Tree,Soft Drink,108,3179,3325,-146,5/27/2022,Olivia Smith,Renfrewshire,Paisley,PA1 6FE,1-4633-57118-138
Cola,Fever-Tree,Soft Drink,219,1691,1242,449,4/25/2022,Zara Robinson,Edinburgh,Edinburgh,EH1 7MP,1-1120-28098-532
Green Tea,Fever-Tree,Tea,399,9464,5292,4172,3/1/2022,Emily Robinson,Buckinghamshire,Aylesbury,HP20 4GM,1-1041-58319-531
Coffee,Fever-Tree,Coffee,338,6288,6471,-183,6/30/2023,Florence Ali,Armagh City Banbridge and Craigavon,Armagh,BT61 7CD,0-1830-83752-799
Vodka,Britvic,Alcoholic,67,7686,3816,3870,3/15/2022,Ava Phillips,Leicestershire,Leicester,LE1 4SC,1-861-93000-858
Cola,Coca-Cola GB,Soft Drink,367,2104,1349,755,10/6/2020,Olivia Carter,Torfaen,Pontypool,NP4 8RD,1-3757-97232-604
Green Tea,Fever-Tree,Tea,613,8378,6929,1449,5/13/2023,Joseph Clarke,West Midlands,Birmingham,B1 6NY,1-6855-93000-441
Herbal Tea,Britvic,Tea,133,3889,1932,1957,1/1/2023,Ethan Harris,Aberdeenshire,Inverurie,AB51 5JP,0-6085-80074-874
Beer,Fever-Tree,Alcoholic,757,11738,6487,5251,9/8/2021,Leila Phillips,Wrexham,Wrexham,LL11 3LA,0-2597-68361-987
Coffee,Coca-Cola GB,Coffee,424,1391,1078,313,6/2/2021,George Brown,South Ayrshire,Ayr,KA7 5RT,0-9959-36922-602
Cola,Coca-Cola GB,Soft Drink,320,2653,2491,162,6/25/2020,Samuel Cooper,West Sussex,Chichester,PO19 1UM,1-1818-44722-415
