Product,Company,Category,Units Sold,Revenue,Cost of Goods Sold,Profit,Purchase Date,Customer Name,Customer County,Customer City,Customer Zip Code,Order ID
Black Tea,Pernod Ricard Soft,Tea,614,7640,4673,2967,3/7/2021,Elisa Leroy,Savoie,Chambéry,73632,0-8259-92203-559
Vodka,Orangina-Schweppes,Alcoholic,326,7785,8610,-825,7/3/2020,Sarah Simon,Essonne,Évry-Courcouronnes,91708,0-2124-21952-117
Beer,Pernod Ricard Soft,Alcoholic,286,3099,2125,974,4/11/2023,Manon Richard,Oise,Beauvais,60102,0-4051-44934-547
Herbal Tea,Pernod Ricard Soft,Tea,326,647,705,-58,3/19/2021,Océane David,Pyrénées-Orientales,Perpignan,66857,1-4673-11901-748
Black Tea,Coca-Cola France,Tea,158,10768,12476,-1708,10/5/2022,Eva Laurent,Charente-Maritime,La Rochelle,17179,1-721-21830-58
Black Tea,Coca-Cola France,Tea,750,5682,3567,2115,11/15/2023,Hugo Lefevre,Hauts-de-Seine,Nanterre,92867,1-3466-77862-622
Beer,Pernod Ricard Soft,Alcoholic,878,6816,5693,1123,11/5/2022,Clémence Martin,Pyrénées-Atlantiques,Pau,64399,1-813-93318-397
Black Tea,Coca-Cola France,Tea,808,5137,4428,709,4/15/2020,Océane David,Yvelines,Versailles,78174,1-2521-99224-249
Black Tea,Coca-Cola France,Tea,171,7128,3424,3704,8/25/2021,Baptiste Morel,Allier,Moulins,03759,1-2859-20169-688
Lemonade,Pernod Ricard Soft,Soft Drink,575,9631,5619,4012,8/4/2021,Axel Bonnet,Maine-et-Loire,Angers,49129,0-8730-32361-30
Lemonade,Orangina-Schweppes,Soft Drink,313,11352,13599,-2247,7/4/2020,Mathis Petit,Isère,Grenoble,38778,0-7369-31805-711
Cola,Orangina-Schweppes,Soft Drink,600,8044,7802,242,12/12/2022,Léonie Lambert,Côtes-d'Armor,Saint-Brieuc,22978,1-7862-45171-596
Wine,Orangina-Schweppes,Alcoholic,427,9431,10878,-1447,6/21/2023,Liam Laurent,Aude,Carcassonne,11742,1-3409-79934-739
Lemonade,Orangina-Schweppes,Soft Drink,819,4037,2728,1309,9/22/2021,Axel Lefevre,Aisne,Laon,02574,0-3633-68224-760
Lemonade,Pernod Ricard Soft,Soft Drink,280,6945,4850,2095,9/20/2022,Ethan Simon,Pyrénées-Orientales,Perpignan,66943,0-1778-38557-159
Lemonade,Coca-Cola France,Soft Drink,985,7466,5731,1735,9/27/2023,Lucas Faure,Landes,Mont-de-Marsan,40823,1-4812-98815-560
Green Tea,Coca-Cola France,Tea,250,11193,12558,-1365,4/28/2020,Zoé Laurent,Tarn-et-Garonne,Montauban,82429,1-9170-49888-739
Black Tea,Coca-Cola France,Tea,418,6844,2763,4081,2/11/2022,Chloé Gauthier,Corse-du-Sud,Ajaccio,2A255,1-4008-36212-94
Black Tea,Coca-Cola France,Tea,235,9053,3748,5305,6/15/2021,Emma Fournier,Seine-Saint-Denis,Bobigny,93059,0-5337-70429-900
Green Tea,Pernod Ricard Soft,Tea,247,8277,4309,3968,2/23/2022,Pierre Lambert,Corrèze,Tulle,19219,0-6897-63424-339
Herbal Tea,Orangina-Schweppes,Tea,169,4993,4662,331,11/1/2020,Noah Thomas,Nièvre,Nevers,58819,1-6444-40516-922
Coffee,Pernod Ricard Soft,Coffee,856,5305,4972,333,8/14/2020,Elisa Dupont,Ain,Bourg-en-Bresse,01505,0-1575-77070-77
Coffee,Orangina-Schweppes,Coffee,257,7135,3081,4054,8/21/2023,Noah Petit,Nièvre,Nevers,58720,1-4414-85842-558
Lemonade,Orangina-Schweppes,Soft Drink,63,2146,2418,-272,9/13/2022,Eva Dubois,Haut-Rhin,Colmar,68824,0-7339-50352-375
Cola,Pernod Ricard Soft,Soft Drink,537,5476,3249,2227,9/7/2020,Lucie Roux,Haute-Savoie,Annecy,74253,0-1686-16632-298
Black Tea,Pernod Ricard Soft,Tea,871,1867,1039,828,6/15/2023,Zoé Dubois,Manche,Saint-Lô,50248,0-4462-66369-332
Coffee,Orangina-Schweppes,Coffee,927,7100,3737,3363,5/1/2022,Léonie Roux,Savoie,Chambéry,73208,1-2453-50970-883
Vodka,Coca-Cola France,Alcoholic,832,1021,459,562,4/20/2021,Zoé Bonnet,Indre-et-Loire,Tours,37343,1-9581-54930-672
Herbal Tea,Orangina-Schweppes,Tea,719,661,411,250,4/6/2023,Océane Moreau,Meurthe-et-Moselle,Nancy,54774,1-5934-72367-683
Herbal Tea,Coca-Cola France,Tea,209,8694,9050,-356,7/6/2022,Antoine Lefevre,Nièvre,Nevers,58510,1-5278-25559-510
Energy Drink,Coca-Cola France,Soft Drink,282,1995,1878,117,12/22/2020,Pauline Fournier,Charente,Angoulême,16308,1-9077-10053-312
Wine,Orangina-Schweppes,Alcoholic,584,5650,3964,1686,5/27/2022,Lucie Morel,Hautes-Pyrénées,Tarbes,65270,0-2736-86544-867
Energy Drink,Coca-Cola France,Soft Drink,958,11041,5738,5303,1/8/2021,Léonie Fontaine,Sarthe,Le Mans,72143,1-7803-63939-740
Green Tea,Pernod Ricard Soft,Tea,317,10385,7583,2802,10/25/2021,Sarah Lefebvre,Landes,Mont-de-Marsan,40964,0-949-36549-246
Lemonade,Coca-Cola France,Soft Drink,469,8043,7860,183,3/8/2023,Charlotte Thomas,Marne,Châlons-en-Champagne,51904,0-2649-30632-773
Green Tea,Coca-Cola France,Tea,749,4332,2355,1977,1/21/2020,Léa Dupont,Moselle,Metz,57580,0-2020-54932-356
Green Tea,Orangina-Schweppes,Tea,194,6757,6986,-229,1/31/2023,Arthur Bertrand,Aveyron,Rodez,12345,0-8847-88632-454
Beer,Pernod Ricard Soft,Alcoholic,965,4364,2512,1852,11/3/2023,Liam Gauthier,Finistère,Quimper,29616,1-2248-48455-741
Herbal Tea,Coca-Cola France,Tea,454,7177,3940,3237,8/15/2021,Nathan Martin,Tarn-et-Garonne,Montauban,82305,0-5589-47298-466
Herbal Tea,Pernod Ricard Soft,Tea,863,7706,7923,-217,6/29/2020,Julien Girard,Corrèze,Tulle,19444,1-6709-66233-989
Cola,Coca-Cola France,Soft Drink,197,3106,3378,-272,4/21/2022,Arthur Richard,Côte-d'Or,Dijon,21113,0-8889-64842-490
Coffee,Coca-Cola France,Coffee,158,11367,4688,6679,11/10/2020,Raphaël Muller,Mayenne,Laval,53836,1-5590-32336-983
Wine,Pernod Ricard Soft,Alcoholic,313,9407,7966,1441,10/27/2022,Marie Simon,Pyrénées-Atlantiques,Pau,64969,0-8509-43776-898
Lemonade,Pernod Ricard Soft,Soft Drink,669,3551,3986,-435,4/4/2020,Noah Vincent,Jura,Lons-le-Saunier,39057,1-5973-59131-442
Wine,Pernod Ricard Soft,Alcoholic,603,3993,1617,2376,1/2/2021,Antoine Lambert,Pas-de-Calais,Arras,62667,1-6919-72391-709
Beer,Coca-Cola France,Alcoholic,448,5743,5439,304,2/18/2021,Julien Laurent,Haute-Savoie,Annecy,74705,0-7146-29025-672
Energy Drink,Coca-Cola France,Soft Drink,652,9635,10435,-800,4/1/2021,Louis Lefevre,Sarthe,Le Mans,72473,0-5816-71063-480
Black Tea,Pernod Ricard Soft,Tea,360,7686,3141,4545,9/25/2021,Chloé Morel,Eure,Évreux,27206,0-4037-45280-88
Lemonade,Coca-Cola France,Soft Drink,598,11650,6713,4937,6/11/2021,Léonie Faure,Maine-et-Loire,Angers,49686,0-2324-80063-649
Herbal Tea,Pernod Ricard Soft,Tea,783,1779,1863,-84,7/7/2020,Liam Petit,Doubs,Besançon,25043,1-929-32018-947
Beer,Orangina-Schweppes,Alcoholic,351,9238,9638,-400,6/5/2022,Eva Simon,Isère,Grenoble,38204,1-6691-42933-640
Herbal Tea,Orangina-Schweppes,Tea,407,11523,7995,3528,11/29/2022,Lucie Vincent,Pyrénées-Orientales,Perpignan,66084,1-1393-66440-617
Wine,Coca-Cola France,Alcoholic,424,1391,1077,314,8/1/2023,Théo Michel,Pas-de-Calais,Arras,62571,1-6146-17641-844
Wine,Orangina-Schweppes,Alcoholic,493,3773,2683,1090,2/26/2021,Julien Lefevre,Val-d'Oise,Cergy,95210,1-7181-97135-487
Green Tea,Pernod Ricard Soft,Tea,622,3283,3506,-223,2/3/2023,Ethan Dubois,Nièvre,Nevers,58215,0-1015-28061-121
Lemonade,Orangina-Schweppes,Soft Drink,482,789,437,352,5/17/2021,Louis Rousseau,Eure-et-Loir,Chartres,28266,0-4605-20874-958
Green Tea,Pernod Ricard Soft,Tea,385,9825,8432,1393,9/6/2023,Marie Vincent,Haute-Savoie,Annecy,74755,0-4799-73538-85
Wine,Pernod Ricard Soft,Alcoholic,446,7766,8698,-932,10/12/2021,Alice Roux,Deux-Sèvres,Niort,79336,1-9671-29974-580
Wine,Pernod Ricard Soft,Alcoholic,210,6475,3124,3351,1/22/2022,Jade Robert,Aube,Troyes,10391,0-2440-18966-544
Lemonade,Coca-Cola France,Soft Drink,358,7612,7275,337,1/25/2022,Romain David,Val-d'Oise,Cergy,95335,0-1626-70089-651
Coffee,Orangina-Schweppes,Coffee,192,5306,5389,-83,12/12/2020,Gabriel Girard,Seine-Maritime,Rouen,76841,1-2489-67732-46
Coffee,Orangina-Schweppes,Coffee,542,6245,2956,3289,12/22/2022,Inès Lefebvre,Marne,Châlons-en-Champagne,51429,1-5685-30631-379
Herbal Tea,Orangina-Schweppes,Tea,567,5585,5725,-140,11/24/2023,Lucas Laurent,Haute-Loire,Le Puy-en-Velay,43113,0-1083-94207-33
Black Tea,Coca-Cola France,Tea,696,6881,6282,599,4/9/2023,Zoé Dubois,Haute-Corse,Bastia,2B800,1-3306-12955-86
Energy Drink,Coca-Cola France,Soft Drink,529,1637,1444,193,6/28/2021,Alice David,Ain,Bourg-en-Bresse,01775,1-7136-54112-380
Black Tea,Orangina-Schweppes,Tea,885,9833,11113,-1280,9/12/2023,Alice Martin,Val-d'Oise,Cergy,95006,1-294-12192-543
Lemonade,Pernod Ricard Soft,Soft Drink,975,7368,8058,-690,4/13/2022,Raphaël Dupont,Seine-et-Marne,Melun,77673,0-6602-28423-242
Herbal Tea,Pernod Ricard Soft,Tea,927,3890,2274,1616,10/2/2020,Hugo Petit,Pas-de-Calais,Arras,62755,0-1217-75291-695
Energy Drink,Coca-Cola France,Soft Drink,769,11926,11370,556,9/19/2021,Océane Michel,Eure,Évreux,27484,1-7071-82140-339
Green Tea,Orangina-Schweppes,Tea,937,11639,5258,6381,2/11/2021,Liam Durand,Val-de-Marne,Créteil,94609,1-2111-40522-859
Cola,Pernod Ricard Soft,Soft Drink,899,11429,6774,4655,7/23/2021,Théo Bertrand,Pas-de-Calais,Arras,62228,1-6707-40801-81
Energy Drink,Orangina-Schweppes,Soft Drink,514,4325,3105,1220,4/15/2023,Antoine Bertrand,Aube,Troyes,10931,0-7029-31734-850
Green Tea,Orangina-Schweppes,Tea,774,2961,1566,1395,8/27/2020,Nathan Simon,Territoire de Belfort,Belfort,90588,0-7323-44132-379
Green Tea,Coca-Cola France,Tea,767,4429,5192,-763,6/13/2022,Gabriel Gauthier,Vosges,Épinal,88709,1-262-83519-802
Lemonade,Orangina-Schweppes,Soft Drink,260,1145,673,472,2/14/2023,Théo Martin,Puy-de-Dôme,Clermont-Ferrand,63367,1-5949-98726-163
Beer,Orangina-Schweppes,Alcoholic,653,11748,12430,-682,3/26/2020,Axel Morel,Lot,Cahors,46223,1-1777-95678-770
Energy Drink,Coca-Cola France,Soft Drink,180,2028,2246,-218,8/9/2023,Romain Robert,Alpes-de-Haute-Provence,Digne-les-Bains,04271,0-4140-83579-552
Herbal Tea,Pernod Ricard Soft,Tea,787,5516,2826,2690,4/18/2022,Tom Moreau,Côte-d'Or,Dijon,21625,0-3172-25826-953
Black Tea,Pernod Ricard Soft,Tea,97,3604,2151,1453,5/2/2023,Nathan Girard,Ariège,Foix,09083,1-9662-84085-536
Wine,Coca-Cola France,Alcoholic,381,11185,7719,3466,11/18/2021,Hugo Dubois,Aveyron,Rodez,12288,0-8973-23954-67
Vodka,Pernod Ricard Soft,Alcoholic,665,9630,4824,4806,5/17/2022,Antoine Dupont,Eure,Évreux,27445,0-2522-87994-265
Vodka,Orangina-Schweppes,Alcoholic,170,9999,11164,-1165,5/27/2021,Louis Muller,Creuse,Guéret,23012,0-4178-60436-790
Energy Drink,Pernod Ricard Soft,Soft Drink,916,7583,8017,-434,3/19/2022,Alice Martin,Savoie,Chambéry,73391,1-2931-56392-220
Wine,Coca-Cola France,Alcoholic,897,1405,758,647,7/16/2021,Axel Leroy,Charente-Maritime,La Rochelle,17260,0-8134-79922-384
Beer,Coca-Cola France,Alcoholic,491,7159,6439,720,6/20/2023,Axel Lambert,Drôme,Valence,26353,1-3332-49522-87
Black Tea,Pernod Ricard Soft,Tea,242,2413,2808,-395,1/28/2022,Raphaël Martin,Vienne,Poitiers,86309,1-8326-26350-717
Vodka,Coca-Cola France,Alcoholic,964,11044,12429,-1385,8/5/2022,Chloé Moreau,Somme,Amiens,80718,0-915-62564-633
Lemonade,Coca-Cola France,Soft Drink,965,7352,4470,2882,12/22/2020,Hugo Lefebvre,Corse-du-Sud,Ajaccio,2A875,1-9208-82105-256
Black Tea,Coca-Cola France,Tea,76,3854,4467,-613,6/23/2020,Camille Petit,Finistère,Quimper,29571,1-9866-91057-232
Wine,Coca-Cola France,Alcoholic,747,4931,3535,1396,12/6/2022,Antoine Petit,Vienne,Poitiers,86146,1-6663-87405-105
Cola,Orangina-Schweppes,Soft Drink,793,802,673,129,10/26/2021,Raphaël Leroy,Loiret,Orléans,45782,1-5399-89745-247
Energy Drink,Orangina-Schweppes,Soft Drink,112,7949,8415,-466,5/31/2020,Julien Simon,Saône-et-Loire,Mâcon,71657,0-7472-71057-697
Wine,Orangina-Schweppes,Alcoholic,118,9935,4746,5189,1/5/2023,Julien Lefebvre,Loire-Atlantique,Nantes,44464,1-8950-64935-602
Wine,Orangina-Schweppes,Alcoholic,812,5471,2193,3278,9/3/2022,Maxime Robert,Aube,Troyes,10607,0-8610-99126-456
Lemonade,Orangina-Schweppes,Soft Drink,823,2774,2545,229,9/1/2023,Pierre Petit,Marne,Châlons-en-Champagne,51305,1-7183-50645-926
Cola,Pernod Ricard Soft,Soft Drink,610,11596,6581,5015,6/30/2021,Maxime Girard,Allier,Moulins,03650,0-8851-42087-168
Wine,Orangina-Schweppes,Alcoholic,151,7207,7431,-224,10/31/2020,Pierre Simon,Gironde,Bordeaux,33151,1-7418-72709-835
Wine,Coca-Cola France,Alcoholic,584,3675,1732,1943,4/27/2023,Chloé Fontaine,Aube,Troyes,10964,0-9485-58200-131
Cola,Orangina-Schweppes,Soft Drink,107,4209,2439,1770,10/14/2021,Tom Muller,Pas-de-Calais,Arras,62731,1-2492-28035-40
Wine,Coca-Cola France,Alcoholic,969,4500,3724,776,1/20/2021,Léonie Petit,Manche,Saint-Lô,50336,1-5091-22221-176
Herbal Tea,Orangina-Schweppes,Tea,963,4165,2717,1448,1/18/2020,Lucas Dupont,Pyrénées-Orientales,Perpignan,66215,1-9619-23205-334
Coffee,Coca-Cola France,Coffee,77,6684,7811,-1127,6/13/2020,Léa Thomas,Ariège,Foix,09609,0-3953-62923-123
Green Tea,Coca-Cola France,Tea,715,1949,1168,781,8/22/2023,Julien Lefevre,Bouches-du-Rhône,Marseille,13608,1-5333-69177-490
Coffee,Orangina-Schweppes,Coffee,158,11142,9949,1193,4/22/2022,Tom David,Var,Toulon,83767,0-7376-75976-596
Lemonade,Pernod Ricard Soft,Soft Drink,796,6769,3925,2844,9/1/2021,Marie Lambert,Somme,Amiens,80212,1-5294-72888-358
Black Tea,Coca-Cola France,Tea,214,11832,6693,5139,1/14/2023,Arthur Leroy,Dordogne,Périgueux,24123,0-3602-23878-366
Cola,Coca-Cola France,Soft Drink,707,8510,8025,485,4/17/2020,Liam Thomas,Nièvre,Nevers,58337,0-9241-98916-396
Cola,Coca-Cola France,Soft Drink,995,1171,1140,31,7/24/2020,Julien Martin,Tarn,Albi,81987,0-6766-95575-958
Wine,Orangina-Schweppes,Alcoholic,269,5237,4002,1235,7/13/2023,Elisa Durand,Charente-Maritime,La Rochelle,17735,1-8199-62383-250
Cola,Orangina-Schweppes,Soft Drink,519,640,706,-66,4/27/2022,Ethan Laurent,Alpes-de-Haute-Provence,Digne-les-Bains,04453,1-2589-34632-110
Herbal Tea,Pernod Ricard Soft,Tea,669,2425,2208,217,2/10/2021,Raphaël Faure,Gers,Auch,32053,0-1950-40928-649
Wine,Orangina-Schweppes,Alcoholic,800,6642,3237,3405,3/18/2023,Gabriel Muller,Haute-Marne,Chaumont,52146,1-3532-62162-716
Lemonade,Pernod Ricard Soft,Soft Drink,594,2927,2233,694,5/24/2023,Mathis Petit,Lozère,Mende,48812,0-9133-38183-441
Beer,Pernod Ricard Soft,Alcoholic,658,5393,3798,1595,6/25/2022,Jade Lefevre,Gard,Nîmes,30602,1-5103-84531-636
Vodka,Coca-Cola France,Alcoholic,874,3303,2733,570,1/3/2020,Gabriel Bonnet,Haute-Garonne,Toulouse,31619,1-5417-20911-970
Cola,Orangina-Schweppes,Soft Drink,902,10867,4864,6003,10/29/2020,Océane Lambert,Côtes-d'Armor,Saint-Brieuc,22939,0-1917-78982-882
Coffee,Orangina-Schweppes,Coffee,892,2996,1415,1581,10/11/2020,Océane Faure,Vaucluse,Avignon,84773,0-2503-96623-153
Coffee,Coca-Cola France,Coffee,162,7145,4255,2890,6/8/2022,Baptiste Roux,Gard,Nîmes,30626,0-5167-97304-760
Lemonade,Pernod Ricard Soft,Soft Drink,221,8708,8408,300,12/10/2023,Romain Thomas,Haute-Garonne,Toulouse,31703,0-4434-91927-604
Wine,Pernod Ricard Soft,Alcoholic,392,8865,6767,2098,3/27/2020,Alice Dubois,Corrèze,Tulle,19942,0-3754-40182-478
Lemonade,Coca-Cola France,Soft Drink,131,4302,4101,201,10/22/2022,Eva Dupont,Meurthe-et-Moselle,Nancy,54907,1-9702-50367-752
Vodka,Orangina-Schweppes,Alcoholic,964,3952,3009,943,8/6/2022,Sarah Lefevre,Loiret,Orléans,45122,0-2682-99922-312
Vodka,Pernod Ricard Soft,Alcoholic,569,6531,6938,-407,7/9/2021,Clémence Lambert,Tarn,Albi,81278,0-1889-90698-759
Coffee,Orangina-Schweppes,Coffee,190,9510,9028,482,12/31/2023,Pierre Dupont,Gironde,Bordeaux,33129,0-6306-84391-754
Coffee,Orangina-Schweppes,Coffee,799,1545,1327,218,8/19/2022,Léonie Roux,Finistère,Quimper,29348,0-941-43092-964
Beer,Pernod Ricard Soft,Alcoholic,844,7470,5046,2424,2/3/2023,Océane Richard,Saône-et-Loire,Mâcon,71786,0-7188-75911-933
Beer,Coca-Cola France,Alcoholic,975,4861,4233,628,12/8/2020,Maxime Muller,Maine-et-Loire,Angers,49046,1-4864-69759-746
Beer,Pernod Ricard Soft,Alcoholic,264,7830,6406,1424,11/21/2020,Raphaël Michel,Moselle,Metz,57939,1-6447-63578-794
Green Tea,Pernod Ricard Soft,Tea,65,5373,5749,-376,6/13/2021,Antoine Laurent,Loire-Atlantique,Nantes,44028,1-913-31352-875
Black Tea,Coca-Cola France,Tea,203,10693,4661,6032,9/17/2022,Nathan Bernard,Sarthe,Le Mans,72322,0-5156-11111-366
Green Tea,Coca-Cola France,Tea,823,5815,3462,2353,4/23/2022,Elisa Dupont,Jura,Lons-le-Saunier,39811,0-2885-32946-81
Black Tea,Orangina-Schweppes,Tea,399,7527,8254,-727,6/23/2023,Camille David,Jura,Lons-le-Saunier,39934,0-3904-70443-654
Lemonade,Pernod Ricard Soft,Soft Drink,369,764,648,116,9/10/2020,Clémence Thomas,Somme,Amiens,80197,0-9442-78387-194
Vodka,Coca-Cola France,Alcoholic,415,7633,5714,1919,7/6/2023,Eva Durand,Var,Toulon,83088,1-7692-29420-486
Wine,Coca-Cola France,Alcoholic,320,1360,571,789,7/17/2021,Camille Dubois,Ain,Bourg-en-Bresse,01142,0-9035-21395-605
Energy Drink,Pernod Ricard Soft,Soft Drink,202,6296,6506,-210,9/24/2022,Noah Richard,Corrèze,Tulle,19724,1-3757-97232-604
Beer,Orangina-Schweppes,Alcoholic,561,10750,10509,241,1/11/2023,Sarah Dupont,Yonne,Auxerre,89288,1-3991-22571-51
Herbal Tea,Pernod Ricard Soft,Tea,81,5555,4161,1394,10/10/2022,Nathan Roux,Territoire de Belfort,Belfort,90365,1-7599-74616-116
Black Tea,Orangina-Schweppes,Tea,929,9287,6719,2568,8/4/2023,Ethan Laurent,Meurthe-et-Moselle,Nancy,54117,1-441-52568-176
Lemonade,Orangina-Schweppes,Soft Drink,354,8009,5372,2637,11/19/2023,Arthur Bonnet,Isère,Grenoble,38082,1-8842-59808-978
Wine,Coca-Cola France,Alcoholic,526,10560,5969,4591,12/18/2021,Clémence Simon,Hautes-Pyrénées,Tarbes,65277,0-4741-85246-251
Lemonade,Orangina-Schweppes,Soft Drink,803,11238,7656,3582,3/29/2023,Louise Durand,Manche,Saint-Lô,50158,1-3774-24184-359
Green Tea,Orangina-Schweppes,Tea,135,6736,7727,-991,11/26/2020,Maxime Moreau,Landes,Mont-de-Marsan,40590,1-5889-21695-73
Beer,Orangina-Schweppes,Alcoholic,276,1513,867,646,1/27/2021,Marie Richard,Aisne,Laon,02923,0-1716-38051-943
Green Tea,Pernod Ricard Soft,Tea,885,5070,4073,997,7/17/2023,Elisa Vincent,Territoire de Belfort,Belfort,90401,1-9158-30847-972
Coffee,Pernod Ricard Soft,Coffee,628,3800,2641,1159,8/20/2021,Elisa Vincent,Nièvre,Nevers,58311,0-7700-58270-606
Black Tea,Coca-Cola France,Tea,133,3889,2333,1556,6/25/2022,Louis Fournier,Haut-Rhin,Colmar,68495,0-5665-70142-698
Lemonade,Pernod Ricard Soft,Soft Drink,747,2662,2527,135,10/9/2023,Julien Lambert,Essonne,Évry-Courcouronnes,91665,0-8355-81105-711
Vodka,Coca-Cola France,Alcoholic,388,7968,3835,4133,7/31/2021,Gabriel Thomas,Bouches-du-Rhône,Marseille,13630,1-2039-57250-946
Energy Drink,Pernod Ricard Soft,Soft Drink,512,6291,6316,-25,4/26/2022,Clémence Vincent,Ille-et-Vilaine,Rennes,35570,1-3028-58524-573
Beer,Coca-Cola France,Alcoholic,998,2620,2278,342,2/5/2023,Romain Fontaine,Finistère,Quimper,29833,1-5681-21255-321
Vodka,Pernod Ricard Soft,Alcoholic,306,6126,6606,-480,6/11/2023,Emma Rousseau,Aisne,Laon,02526,0-7410-30869-184
Lemonade,Coca-Cola France,Soft Drink,195,11220,10912,308,9/25/2022,Baptiste Fournier,Charente,Angoulême,16691,1-9173-99833-553
Cola,Coca-Cola France,Soft Drink,395,6787,3625,3162,5/28/2023,Baptiste Rousseau,Dordogne,Périgueux,24838,0-5196-24168-593
Cola,Orangina-Schweppes,Soft Drink,127,8650,4000,4650,3/1/2023,Baptiste Bernard,Vienne,Poitiers,86848,0-9483-80341-154
Green Tea,Orangina-Schweppes,Tea,92,11522,4778,6744,11/2/2023,Gabriel Michel,Val-d'Oise,Cergy,95640,1-3969-75700-283
Cola,Orangina-Schweppes,Soft Drink,530,4761,4470,291,5/3/2022,Océane Laurent,Yvelines,Versailles,78815,0-9879-72205-272
Cola,Orangina-Schweppes,Soft Drink,267,11651,6685,4966,6/29/2022,Camille Lefevre,Loiret,Orléans,45371,0-6118-81364-924
Green Tea,Orangina-Schweppes,Tea,479,5679,3982,1697,2/14/2022,Raphaël Fournier,Sarthe,Le Mans,72669,0-8565-42975-386
Herbal Tea,Coca-Cola France,Tea,830,936,1022,-86,8/24/2023,Louis Moreau,Aube,Troyes,10647,1-6118-11520-123
Green Tea,Orangina-Schweppes,Tea,158,1163,821,342,10/23/2023,Noah Robert,Alpes-de-Haute-Provence,Digne-les-Bains,04310,0-1353-96649-770
Beer,Pernod Ricard Soft,Alcoholic,88,9900,10446,-546,1/23/2021,Zoé Dupont,Ardèche,Privas,07509,0-4738-52283-420
Black Tea,Pernod Ricard Soft,Tea,290,5586,3838,1748,9/20/2020,Pauline Leroy,Eure,Évreux,27076,1-4370-60040-666
Black Tea,Pernod Ricard Soft,Tea,430,5543,3964,1579,1/26/2023,Antoine Laurent,Savoie,Chambéry,73215,1-3569-64087-928
Beer,Orangina-Schweppes,Alcoholic,155,3541,2226,1315,3/9/2020,Charlotte Bertrand,Doubs,Besançon,25528,0-2876-98345-37
Vodka,Coca-Cola France,Alcoholic,946,2968,1408,1560,2/22/2020,Mathis Martin,Loir-et-Cher,Blois,41643,0-555-91015-725
Vodka,Orangina-Schweppes,Alcoholic,794,7894,9003,-1109,3/24/2020,Julien Petit,Morbihan,Vannes,56810,1-2684-12048-901
Vodka,Pernod Ricard Soft,Alcoholic,253,3234,3201,33,3/9/2020,Chloé Roux,Morbihan,Vannes,56752,0-8638-97294-214
Coffee,Orangina-Schweppes,Coffee,855,10814,5187,5627,7/30/2022,Hugo Petit,Corse-du-Sud,Ajaccio,2A951,0-7330-69836-1
Lemonade,Coca-Cola France,Soft Drink,972,4732,4121,611,9/29/2022,Tom Bertrand,Seine-Saint-Denis,Bobigny,93357,1-9136-45527-623
Herbal Tea,Orangina-Schweppes,Tea,964,6046,3716,2330,5/14/2023,Mathis Thomas,Maine-et-Loire,Angers,49774,1-6133-90460-191
Vodka,Pernod Ricard Soft,Alcoholic,525,554,549,5,1/6/2020,Nathan Lefevre,Bouches-du-Rhône,Marseille,13883,0-4106-16026-484
Energy Drink,Coca-Cola France,Soft Drink,146,9759,5895,3864,5/6/2021,Arthur Thomas,Aube,Troyes,10021,0-2769-60921-799
Beer,Orangina-Schweppes,Alcoholic,670,9882,11035,-1153,8/5/2022,Ethan Gauthier,Nièvre,Nevers,58760,0-8637-49235-579
Beer,Pernod Ricard Soft,Alcoholic,614,8013,8018,-5,8/5/2023,Liam Petit,Hautes-Alpes,Gap,05300,1-2691-69470-4
Vodka,Coca-Cola France,Alcoholic,288,4607,3433,1174,4/23/2023,Arthur Bonnet,Alpes-de-Haute-Provence,Digne-les-Bains,04325,1-6752-60012-446
Beer,Pernod Ricard Soft,Alcoholic,932,5055,2533,2522,4/3/2020,Théo Morel,Eure-et-Loir,Chartres,28299,0-8142-23446-894
Coffee,Orangina-Schweppes,Coffee,137,2643,3067,-424,1/3/2020,Louis Lefevre,Loire-Atlantique,Nantes,44755,1-1803-36895-543
Beer,Coca-Cola France,Alcoholic,314,4671,4234,437,12/22/2022,Louise Durand,Meuse,Bar-le-Duc,55927,1-5852-94599-835
Cola,Pernod Ricard Soft,Soft Drink,125,10986,5346,5640,4/23/2021,Léonie Martin,Haute-Loire,Le Puy-en-Velay,43634,1-3726-94889-65
Cola,Orangina-Schweppes,Soft Drink,465,10425,12093,-1668,6/25/2022,Pauline Muller,Cher,Bourges,18736,1-9076-68446-919
Black Tea,Pernod Ricard Soft,Tea,205,5948,6201,-253,1/13/2021,Baptiste Lambert,Lozère,Mende,48188,1-4926-71204-677
Herbal Tea,Pernod Ricard Soft,Tea,198,785,384,401,9/7/2022,Romain Lefevre,Ardèche,Privas,07174,1-5811-89225-589
Herbal Tea,Coca-Cola France,Tea,484,10954,9973,981,5/25/2020,Zoé Faure,Gard,Nîmes,30012,1-5285-27299-397
Energy Drink,Pernod Ricard Soft,Soft Drink,727,2128,2364,-236,3/16/2023,Emma Gauthier,Jura,Lons-le-Saunier,39862,1-4270-82161-87
Coffee,Coca-Cola France,Coffee,926,9180,5448,3732,9/28/2022,Charlotte Roux,Calvados,Caen,14181,1-9715-82264-359
Energy Drink,Pernod Ricard Soft,Soft Drink,280,8074,4052,4022,9/23/2021,Raphaël Faure,Aveyron,Rodez,12955,0-5962-37535-699
